PRODUCT ID_DEC,EPA REGISTRATION NUMBER_DEC,PRODUCT NAME_DEC,RESTRICTED USE_DEC,PRODUCT STATUS_DEC,COMPANY CODE_DEC,COMPANY NAME_DEC,PC_NAME_DEC,PC_PCT_DEC,PRODUCT TYPE_DEC,PRODUCT USE_DEC,EPA REGISTRATION NUMBER_EPA,PRODUCT NAME_EPA,PREVIOUS REG NUMBER_EPA,DISTRIBUTOR REG NUMBER_EPA,DISTRIBUTOR PRODUCT NAME_EPA,RESTRICTED USE_EPA,PRODUCT STATUS_EPA,COMPANY CODE_EPA,COMPANY NAME_EPA,PC_NAME_EPA,PC_PCT_EPA,PRODUCT TYPE_EPA
21603,275-EUP-68,Centari On Cabbage,N,EXPIRED,000275,ABBOTT LABORATORIES,Certan   (Cancelled),3.0,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
21604,275-EUP-69,Centari On Cauliflower,N,EXPIRED,000275,ABBOTT LABORATORIES,Certan   (Cancelled),3.0,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
21605,275-EUP-71,Centari On Minor Cruciferous And Leafy Veg.,N,EXPIRED,000275,ABBOTT LABORATORIES,Certan   (Cancelled),3.0,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
22005,47371-97-1683,Ocean Breeze,N,EXPIRED,001683,HARLEY CHEMICALS,"Btc 2125 (Use 2 Code Nos. 069104 And 069111) / Btc 2125, Component Of    (With 069111)","0.09, 0.09",DISINFECTANT,HOSPITAL,,,,,,,,,,,,
22125,47371-97-257,D.B.C. Non-Acid Disinfectant Bathroom Cleaner,N,EXPIRED,000257,CELLO PROFESSIONAL PRODUCTS,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
22126,47371-97-257,Safe-T-Bowl Plus Non-Acid Bathroom Cleaner,N,EXPIRED,000257,CELLO PROFESSIONAL PRODUCTS,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
22175,47371-97-4822,Crew Na Rtu Ready To Use Non Acid Bathroom Cleaner,N,EXPIRED,004822,S C JOHNSON & SON INC,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
22181,861-23,Sunspray Ultra-Fine Spray Oil,N,EXPIRED,000862,SUNOCO INC (R&M),Amsco 140,98.8,INSECTICIDE,RESIDENTIAL,,,,,,,,,,,,
22511,64004-EUP-1,Frostban A,N,SUSPENDED,064004,FROST TECHNOLOGY CORPORATION,"Pseudomonas Fluorescens (Natural Occurring Strain) / Frostban A, Component Of","47.0, 24.0",,AGRICULTURAL,,,,,,,,,,,,
22512,64004-EUP-1,Frostban B,N,SUSPENDED,064004,FROST TECHNOLOGY CORPORATION,Pseudomonas Fluorescens (Natural Occurring Strain),71.0,,AGRICULTURAL,,,,,,,,,,,,
22513,64004-EUP-1,Frostban C,N,SUSPENDED,064004,FROST TECHNOLOGY CORPORATION,"P-Tert-Amylphenol, Potassium Salt",71.0,,AGRICULTURAL,,,,,,,,,,,,
22514,64004-EUP-1,Frostban D,N,SUSPENDED,064004,FROST TECHNOLOGY CORPORATION,Pseudomonas Fluorescens (Natural Occurring Strain),71.0,,AGRICULTURAL,,,,,,,,,,,,
22568,47371-97-14614,Erle'S Fresh Scent,N,EXPIRED,014614,ERLE'S JANITORIAL SUPPLY,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
22576,62719-EUP-19,Xrm-5019,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,Flumetsulam,74.9,HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
22600,42545-EUP-3,Lentagran,N,SUSPENDED,042545,AGROLINZ INC,Cl 11.344,45.0,HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
23029,4/29/8590,Agway Vegetable Garden Dust/Spray,N,SUSPENDED,008590,AGWAY INC,Cube Resins Other Than Rotenone / Ent-133 / Carbaryl / Allbri Natural Copper,"1.0, 0.5, 1.25, 7.0","FUNGICIDE, INSECTICIDE",HOME GARDEN,,,,,,,,,,,,
23114,53575-EUP-4,Isomate-P Pheromone,N,EXPIRED,053575,PACIFIC BIOCONTROL CORPORATION,,,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
23115,53575-EUP-5,Isomate-Dbm Pheromone,N,EXPIRED,053575,PACIFIC BIOCONTROL CORPORATION,,,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
23260,47371-97-14869,Non-Acid Disinfectant Bowl And Bathroom Cleaner,N,EXPIRED,014869,KEPPLER BROTHERS SUPPLY,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
23859,47371-97-39272,Wepak Foaming Disinfectant Cleaner,N,EXPIRED,039272,WEPAK CORPORATION,"Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(60%C14, 30%C16, 5%C12, 5%C18) / Alkyl* Dimethyl Isopropylbenzyl Ammonium Chloride *(50% C12, 30% C14, 17% C16, 3% C18)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
23860,47371-97-39272,Wepak Germicidal Cleaner And Deodorant Spray,N,EXPIRED,039272,WEPAK CORPORATION,"Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(60%C14, 30%C16, 5%C12, 5%C18) / Alkyl* Dimethyl Isopropylbenzyl Ammonium Chloride *(50% C12, 30% C14, 17% C16, 3% C18)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
23863,47371-97-39272,Wepak Non Acid Bathroom Disinfectant,N,EXPIRED,039272,WEPAK CORPORATION,"Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(60%C14, 30%C16, 5%C12, 5%C18) / Alkyl* Dimethyl Isopropylbenzyl Ammonium Chloride *(50% C12, 30% C14, 17% C16, 3% C18)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
23925,61966-1-66358,Thunder 100% Natural Insect Control,N,SUSPENDED,066358,NATURAL EARTH TECHNOLOGIES INC,Capsaicin (In Oleoresin Of Capsicum) / Allyl Isothiocyanate,"0.625, 0.216",INSECTICIDE,HOUSEHOLD,,,,,,,,,,,,
23926,61966-3-66358,Garden Thunder 100% Natural Animal Repellent,N,SUSPENDED,066358,NATURAL EARTH TECHNOLOGIES INC,Allyl Isothiocyanate / Capsaicin (In Oleoresin Of Capsicum),"0.216, 0.625",REPELLENT,HOUSEHOLD,,,,,,,,,,,,
23958,47371-97-59224,Non-Acid Bowl & Bathroom Cleaner Disinfectant,N,EXPIRED,059224,VANGUARD CHEMICAL LABORATORIES,"Dialkyl* Dimethyl Ammonium Chloride *(70%C18, 26%C16, 4%C14) / Alkyl* Dimethyl Benzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
24006,62052-138-62052,Formula 1536,N,EXPIRED,062052,BUFFALO INDUSTRIAL CHEMICALS INC,Arquad 10,10.0,ALGAECIDE,INDUSTRIAL,,,,,,,,,,,,
24102,47371-97-53549,Refresh Acid Free Bathroom Cleaner,N,SUSPENDED,053549,SANICO INC,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,"INDUSTRIAL, INSTITUTIONAL, HOUSEHOLD",,,,,,,,,,,,
24150,NY930003,Ridomil Mz58,N,EXPIRED,000100,SYNGENTA CROP PROTECTION LLC,Metalaxyl / Dithane (Mancozeb) M-45 Technical Premix,"10.0, 48.0",FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
24355,61966-1-7294,Insect Control,N,EXPIRED,007294,SHAKLEE CORPORATION,Allyl Isothiocyanate / Capsaicin (In Oleoresin Of Capsicum),"0.216, 0.625",INSECTICIDE,HOME GARDEN,,,,,,,,,,,,
24420,47371-97-43630,Rtu-100 Non-Acid Bowl & Bathroom Cleaner Disinfectant,N,EXPIRED,043630,CHEMICAL SERVICE OF PHILADELPHIA INC,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
24448,47371-97-65841,Gentle Bowl Non-Acid Bowl & Bathroom Cleaner Disinfectant,N,SUSPENDED,065841,GREEN OAKS JANITOR SUPPLY INC,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Benzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
24450,47371-97-65841,Ready To Use Disinfectant-Foaming Rtu Germicide,N,EXPIRED,065841,GREEN OAKS JANITOR SUPPLY INC,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
24475,NY930007,Diquat Herbicide,Y,EXPIRED,010182,ZENECA AG PRODUCTS,Aquacide,35.3,HERBICIDE,AQUATIC,,,,,,,,,,,,
24476,524-EUP-76,Battalion Broadleaf Herbicide,N,EXPIRED,000524,BAYER CROPSCIENCE LP,,,HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
24477,524-EUP-74,Permit Herbicide,N,EXPIRED,000524,BAYER CROPSCIENCE LP,,,HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
24478,524-EUP-79,Potato Plants & Tubers Containing Btt Protein,N,EXPIRED,000524,BAYER CROPSCIENCE LP,,,"INSECTICIDE, PIP (PLANT INCORPORATED PROTECTANT)",AGRICULTURAL,,,,,,,,,,,,
24479,524-EUP-79,Pot. Plants W/Btt Protein & Plrv Coat Protein,N,EXPIRED,000524,BAYER CROPSCIENCE LP,,,"INSECTICIDE, PIP (PLANT INCORPORATED PROTECTANT)",AGRICULTURAL,,,,,,,,,,,,
24480,56336-EUP-2,Checkmate CM,N,EXPIRED,056336,SUTERRA LLC,,,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
24608,62719-EUP-17,Broadstrike + Treflan,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,Trifluralin / Flumetsulam,"36.35, 2.67",HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
24609,62719-EUP-22,Broadstrike + Dual,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,Metolachlor / Flumetsulam,"79.9, 2.1",HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
24610,62719-EUP-23,Broadstrike + Dual,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,Metolachlor / Flumetsulam,"79.9, 2.1",HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
24612,47371-97-61928,Non-Acid Bowl And Bathroom Cleaner,N,EXPIRED,061928,FORTRESS CHEMICAL COMPANY,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Isopropylbenzyl Ammonium Chloride *(50% C12, 30% C14, 17% C16, 3% C18)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
24641,47371-97-66090,Val Foam Foaming Ready To Use Germicide,N,SUSPENDED,066090,VALPRO SANITARY SUPPLIES INC,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Benzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
24642,47371-97-66090,Valpro Prize Acid-Free Bathroom Cleaner,N,SUSPENDED,066090,VALPRO SANITARY SUPPLIES INC,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Benzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
24737,59639-EUP-3,Resource Herbicide,N,EXPIRED,059639,VALENT USA LLC,,,HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
24750,47371-97-1124,Hi-Genic Thick Non-Acid Bowl & Bathroom Cleaner,N,EXPIRED,001124,FRANKLIN CLEANING TECHNOLOGY,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
24751,47371-97-1124,Franklin Award Thick Non-Acid Bowl & Bathroom Cleaner,N,EXPIRED,001124,FRANKLIN CLEANING TECHNOLOGY,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
24808,4/17/5535,Gro-Well 1% Rotenone Dust Or Spray,N,EXPIRED,005535,J & L ADIKES INC,Ent-133 / Cube Resins Other Than Rotenone,"1.0, 2.0",INSECTICIDE,HOME GARDEN,,,,,,,,,,,,
24900,47371-97-5449,Fresh 100,N,REGISTERED,005449,MULTI-CLEAN,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,"HOSPITAL, INSTITUTIONAL, COMMERCIAL",,,,,,,,,,,,
24971,47371-97-58032,Evergreen Foaming Ready To Use Germicide,N,EXPIRED,058032,A TO Z VACUUM,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
24972,47371-97-58032,Afbc Acid-Free Bathroom Cleaner Rtu Germicide,N,EXPIRED,058032,A TO Z VACUUM,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
24982,47371-97-527,Sani Blue Plus,N,REGISTERED,000527,ROCHESTER MIDLAND CORP,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,"INSTITUTIONAL, COMMERCIAL",,,,,,,,,,,,
25020,47371-97-1658,Non-Acid Bathroom Cleaner,N,EXPIRED,001658,HILLYARD INDUSTRIES INC,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.9, 0.9",DISINFECTANT,HOSPITAL,,,,,,,,,,,,
25021,47371-97-1658,Thichened Non-Acid Bathroom Cleaner,N,EXPIRED,001658,HILLYARD INDUSTRIES INC,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.9, 0.9",DISINFECTANT,HOSPITAL,,,,,,,,,,,,
25111,618-EUP-13,Agri-Mek 0.15 Ec Miticide/Insecticide,Y,EXPIRED,000618,MERCK & CO INC,Abamectin,1.9,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
25349,352-EUP-156,Du Pont Dpx-E9636 Herbicide,N,EXPIRED,000352,CORTEVA AGROSCIENCE LLC,,,HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
25350,352-EUP-157,Du Pont Matrix Herbicide,N,EXPIRED,000352,CORTEVA AGROSCIENCE LLC,Bay 94337,54.6,HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
25657,62719-EUP-25,Naf-46,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,,,PISCICIDE,INDUSTRIAL,,,,,,,,,,,,
25868,3742-12,Mycodex Fast Act Flea & Tick Spray,N,EXPIRED,002097,PET CHEMICALS,Buhach / Mgk 264 / Ent-17591 / Piperonyl Butoxide,"0.15, 0.5, 0.5, 1.5",INSECTICIDE,DOMESTIC ANIMALS,,,,,,,,,,,,
25888,4/17/8590,Agway Rotenone Dust,N,SUSPENDED,008590,AGWAY INC,Ent-133 / Cube Resins Other Than Rotenone,"1.0, 2.0",INSECTICIDE,HOME GARDEN,,,,,,,,,,,,
25914,53219-EUP-13,Thinexblossom Thinner,N,EXPIRED,053219,MYCOGEN CORPORATION,,,GROWTH REGULATOR,AGRICULTURAL,,,,,,,,,,,,
26080,62719-EUP-26,Naf-72,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,,,,AGRICULTURAL,,,,,,,,,,,,
26142,524-EUP-82,Transgenic Corn-Bt Delta Endotoxin,N,EXPIRED,000524,BAYER CROPSCIENCE LP,,,"INSECTICIDE, PIP (PLANT INCORPORATED PROTECTANT)",AGRICULTURAL,,,,,,,,,,,,
26276,47371-97-43630,Rtu-100 Non Acid Bowl & Bathroom Cleaner Disinfectant,N,SUSPENDED,043630,CHEMICAL SERVICE OF PHILADELPHIA INC,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
26326,47371-97-40795,Fresh Scent,N,EXPIRED,040795,CHEMPOINT PRODUCTS INC,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Benzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
26765,64296-EUP-2,Bio-Blast Biological Termiticide,N,EXPIRED,064296,ECOSCIENCE CORPORATION,Bio-Path : Insects Technical,0.35,TERMITICIDE,STRUCTURAL,,,,,,,,,,,,
26834,47371-97-64250,Ocean Breeze,N,SUSPENDED,064250,HARLEY CHEMICALS,"Btc 2125 (Use 2 Code Nos. 069104 And 069111) / Btc 2125, Component Of    (With 069111)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
27375,47371-97-40191,Blue Maxx,N,SUSPENDED,040191,NORTH AMERICAN CHEMICAL IND,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
27427,30750-148-38167,System 3 Seed Treatment Fungicide,N,EXPIRED,038167,SETRE CHEMICAL COMPANY,Pcnb  (= Pentachloronitrobenzene) / Metalaxyl / Gus 2000 Concentrate,"16.67, 4.25, 0.1",FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
27497,66736-EUP-1,Bt Insect Control Protein,N,SUSPENDED,066736,CIBA SEEDS,,,"INSECTICIDE, PIP (PLANT INCORPORATED PROTECTANT)",AGRICULTURAL,,,,,,,,,,,,
27589,100-EUP-94,Comply,N,EXPIRED,000100,SYNGENTA CROP PROTECTION LLC,,,GROWTH REGULATOR,AGRICULTURAL,,,,,,,,,,,,
27590,100-EUP-97,Exceed,N,EXPIRED,000100,SYNGENTA CROP PROTECTION LLC,Cga-152005 Herbicide / Cga-136872,"28.5, 28.5",HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
27591,100-EUP-98,Cga-248757 Herbicide,N,EXPIRED,000100,SYNGENTA CROP PROTECTION LLC,,,HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
27609,47371-97-41260,Spring Fresh Antibacterial Kitchen Cleaner,N,SUSPENDED,041260,SUNSHINE QUALITY PRODUCTS,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
27647,67979-EUP-1,Northrup King Insect Resistant Corn,N,EXPIRED,067979,SYNGENTA SEEDS INC - FIELD CROPS - NAFTA,,,"INSECTICIDE, PIP (PLANT INCORPORATED PROTECTANT)",AGRICULTURAL,,,,,,,,,,,,
27831,618-EUP-14,Mk-244 0.16 Ec Insecticide,N,EXPIRED,000618,MERCK & CO INC,,,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
27836,2569-63-57286,Pet Gold Purple Flea & Tick Collar For Cats,N,EXPIRED,057286,PETCO ANIMAL SUPPLIES,Gardona,14.55,INSECTICIDE,DOMESTIC ANIMALS,,,,,,,,,,,,
27880,618-EUP-15,Agri-Mek 0.15 Ec Miticide/Insecticide-Potatoes- Exp 7/27/95,N,EXPIRED,000618,MERCK & CO INC,Abamectin,1.9,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
27881,NY950004,Furadan 4F Insecticide-Nematicide,Y,EXPIRED,000279,FMC CORP AG PRODUCTS GROUP,Carbofuran,44.0,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
27882,47371-97-9367,In-Cide,N,EXPIRED,009367,THEOCHEM LABORATORIES INC,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
27887,62719-EUP-30,Naf-144,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,,,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
27908,NY930007,Diquat Herbicide,Y,EXPIRED,010182,ZENECA AG PRODUCTS,Aquacide,36.4,HERBICIDE,AQUATIC,,,,,,,,,,,,
27926,275-EUP-80,Abg-3168 Plant Growth Regulator,N,EXPIRED,000275,ABBOTT LABORATORIES,,,GROWTH REGULATOR,AGRICULTURAL,,,,,,,,,,,,
28128,47371-97-10863,Crown Non-Acid Disenfectant Bowl & Bathroom Cleaner,N,EXPIRED,010863,RH CROWN CO INC,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
28141,45639-EUP-56,Liberty Herbicide,N,EXPIRED,045639,AGREVO USA COMPANY,Basta,18.19,HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
28186,241-EUP-128,"Ac 303,630 2Sc Insecticide-Miticide",N,EXPIRED,000241,BASF CORP AG PRODUCTS,,,INSECTICIDE,NURSERY,,,,,,,,,,,,
28285,707-EUP-135,Rh-5992 2F Experimental Insecticide,N,EXPIRED,000707,"NUTRITION & BIOSCIENCES USA 2, LLC",,,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
28286,707-EUP-133,Rh-5992 2F Experimental Insecticideexpires 5/18/96,N,EXPIRED,000707,"NUTRITION & BIOSCIENCES USA 2, LLC",,,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
28497,47371-97-18305,Freedom Non-Acid Bowl Cleaner,N,EXPIRED,018305,SIMONIZ USA INC,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
28779,61966-3-4866,Deer Away Deer And Rabbit Repellent Rtu Spray,N,EXPIRED,004866,INTAGRA INC,Allyl Isothiocyanate / Capsaicin (In Oleoresin Of Capsicum),"0.216, 0.625",REPELLENT,HOME GARDEN,,,,,,,,,,,,
28780,61966-3-4866,Get Away Dog And Cat Repellent Rtu Spray,N,EXPIRED,004866,INTAGRA INC,Allyl Isothiocyanate / Capsaicin (In Oleoresin Of Capsicum),"0.216, 0.625",REPELLENT,HOME GARDEN,,,,,,,,,,,,
28781,61966-3-4866,Get Away Animal Repellent Rtu Spray,N,EXPIRED,004866,INTAGRA INC,Allyl Isothiocyanate / Capsaicin (In Oleoresin Of Capsicum),"0.216, 0.625",REPELLENT,HOME GARDEN,,,,,,,,,,,,
28782,61966-3-4866,Get Away Squirrel And Raccoon Repellent Rtu Spray,N,EXPIRED,004866,INTAGRA INC,Allyl Isothiocyanate / Capsaicin (In Oleoresin Of Capsicum),"0.216, 0.625",REPELLENT,HOME GARDEN,,,,,,,,,,,,
28988,264-EUP-99,Balance Wdg Herbicide,N,EXPIRED,000264,BAYER CROPSCIENCE LP,,,HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
29126,1838-139-8540,Formula 35-D,N,EXPIRED,008540,GARRATT-CALLAHAN COMPANY,Arquad 10,20.0,ANTIMICROBIAL,INDUSTRIAL,,,,,,,,,,,,
29181,47371-97-36941,Valley Non Acid Bowl Cleaner,N,SUSPENDED,036941,MT ELLIS PAPER CO INC,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
29386,10356-26,3M Animal Care Equine Insect Repellent Foam,N,EXPIRED,010356,CHEMICAL SPECIALITIES INC,Buhach / Piperonyl Butoxide,"0.15, 1.3",INSECTICIDE,HOUSEHOLD,,,,,,,,,,,,
29648,47371-97-41260,Spring Fresh Antibacterial Pine Cleaner,N,SUSPENDED,041260,SUNSHINE QUALITY PRODUCTS,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
29649,47371-97-41260,Spring Fresh Antibacterial Pine Cleaner,N,EXPIRED,041260,SUNSHINE QUALITY PRODUCTS,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
29651,47371-97-41260,Spring Fresh Antibacterial Pine Cleaner,N,EXPIRED,041260,SUNSHINE QUALITY PRODUCTS,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
29728,11678-EUP-1,Trichodexbiological Fungicide,N,SUSPENDED,011678,MAKHTESHIM-AGAN OF NORTH AMERICA INC,,,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
29780,47371-97-1658,Afrc Acid Free Restroom Cleaner,N,REGISTERED,001658,HILLYARD INDUSTRIES INC,"Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18) / Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12)","0.09, 0.09","SANITIZER, DISINFECTANT","INSTITUTIONAL, HOUSEHOLD, COMMERCIAL",,,,,,,,,,,,
29840,62719-EUP-37,Recruit A.G.,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,,,TERMITICIDE,STRUCTURAL,,,,,,,,,,,,
29871,56486-1-56598,Formula Dl-1541,N,EXPIRED,056598,SOUND WATER TREATMENT CENTER INC,Busan 77,10.0,ANTIMICROBIAL,INDUSTRIAL,,,,,,,,,,,,
29877,241-EUP-134,Alert Insecticide/Miticide On Cabbage,N,EXPIRED,000241,BASF CORP AG PRODUCTS,,,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
29878,275-EUP-80,Retain Plant Growth Regulator Soluble Powder,N,EXPIRED,000275,ABBOTT LABORATORIES,,,GROWTH REGULATOR,AGRICULTURAL,,,,,,,,,,,,
